parametro,Fecha,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
WSR  ,4/5/2020 20:00,9.2,,11.8,,19.3,,14.9,,3.5,,2.8,,5.1,,1,,ND,ND,ND,ND,ND,ND
WSR  ,4/5/2020 21:00,7.9,,11.5,,16.2,,15.1,,3.7,,3.9,,7,,1.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/5/2020 22:00,7.8,,10,,17.2,,13.6,,3.5,,7.4,,8.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/5/2020 23:00,7.2,,9.4,,16.6,,14.4,,3.9,,1.5,,7.5,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020,5.6,,9.1,,15,,12.1,,4.1,,6,,7.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 1:00,5.4,,6.9,,12.5,,9.5,,4.3,,2.4,,4.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 2:00,5.6,,6.1,,11.9,,6,,4.2,,1.4,,3.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 3:00,4.1,,5.3,,2.9,,2.7,,4.1,,1.5,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 4:00,3.3,,6.5,,8.3,,3.1,,3.9,,1.5,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 5:00,1.2,,4.5,,2.8,,1.4,,3.5,,1.5,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 6:00,0.9,,4.5,,5.7,,1.4,,3.3,,1.4,,,s,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 7:00,0.9,,4.4,,4.5,,1.4,,3.2,,1.4,,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 8:00,1.7,,4.6,,2,,2.6,,2.9,,1.4,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 9:00,1.5,,2,,2.8,,1.8,,2.8,,,s,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 10:00,3.1,,2,,7.4,,4.1,,2.9,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 11:00,3.4,,4.5,,7.5,,6,,2.8,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 12:00,3.7,,5.2,,12.2,,4.8,,2.3,,,s,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 13:00,6.1,,3.5,,13.9,,8.5,,2.6,,1.7,,4.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 14:00,5.8,,7.4,,18.8,,10,,2.8,,2.1,,4.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 15:00,6.1,,6.9,,22.7,,11.8,,2.7,,1.7,,6.5,,1.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 16:00,6.3,,9.3,,24,,14.9,,2.8,,3.5,,5.8,,0.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 17:00,6.2,,6.9,,22.1,,15.6,,2.9,,1.8,,6.1,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 18:00,6.7,,6.4,,19.1,,14.2,,3.1,,2,,7.8,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 19:00,6.7,,6.9,,16,,11.2,,3.7,,2.5,,7.6,,1.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 20:00,5.7,,7.6,,15,,9.4,,4.3,,1.4,,5.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 21:00,5.3,,8.1,,12.9,,8.2,,4.9,,2.3,,4.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 22:00,7,,8.9,,15.2,,8.7,,4.9,,1.9,,3.6,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/6/2020 23:00,5.1,,6.3,,13.2,,9,,6,,1.4,,1.6,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020,4.6,,5.6,,11.7,,4.4,,6.3,,1.4,,2.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 1:00,4.1,,4.2,,12.3,,2.5,,7.1,,1.4,,1.5,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 2:00,4.4,,5.2,,8.6,,3.8,,7.1,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 3:00,2.9,,4.7,,6.5,,3.4,,8.5,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 4:00,3,,5.1,,7.5,,1.4,,9.4,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 5:00,1.2,,6.2,,6,,3.6,,8.9,,,s,,s,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 6:00,0.9,,3.2,,3.9,,5.3,,10.4,,,s,1.6,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 7:00,0.9,,2,,2.7,,4.4,,11.4,,,s,1.8,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 8:00,0.9,,2.9,,1.9,,3.6,,10.8,,,s,2.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 9:00,1.3,,3,,1.9,,1.4,,12.4,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 10:00,4.2,,7.1,,9.1,,1.7,,13,,1.5,,2.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 11:00,3.7,,6,,11.4,,3.1,,12.8,,2,,2.1,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 12:00,5.8,,4.3,,11.5,,8.7,,9.7,,1.4,,4.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 13:00,7.1,,9.4,,19.8,,10.4,,7.3,,2,,7.3,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 14:00,8.1,,12.2,,22.7,,13,,5.1,,4.9,,6.8,,1,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 15:00,9.5,,12.1,,26.7,,14.8,,5.9,,7.9,,5.4,,2.5,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 16:00,10.2,,13.6,,26.9,,14.7,,5.9,,9.6,,9.3,,1.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 17:00,9.3,,13.5,,26.9,,16.1,,7.9,,9.1,,10.3,,1.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 18:00,8,,14,,23.9,,14.8,,11.9,,6.5,,9.7,,0.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 19:00,7,,11.8,,16.9,,15,,16.4,,2.5,,10.1,,1,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 20:00,6.5,,10.7,,13.8,,11.9,,18.7,,3.6,,8.1,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 21:00,6.3,,10.5,,16.9,,10.2,,18.7,,2.1,,7.9,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 22:00,5.1,,7.9,,15.9,,10.4,,21.7,,1.4,,2.6,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/7/2020 23:00,3.3,,9.6,,13.7,,5.6,,22.3,,1.5,,1.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020,3.8,,4.4,,5.5,,1.3,,24,,1.4,,2.1,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 1:00,1.4,,4.3,,2.3,,1.5,,22,,1.4,,4.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 2:00,1.5,,3.8,,2.6,,2.7,,22.5,,1.4,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 3:00,1.5,,4.7,,2.4,,2.8,,20.5,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 4:00,3.1,,6.1,,7.9,,9.3,,19.5,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 5:00,2.5,,6.5,,16,,10.4,,18.2,,3.5,,2.6,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 6:00,2,,4,,4.2,,8.3,,16.8,,1.9,,5.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 7:00,3,,5.6,,11.2,,8.3,,13.4,,1.6,,3.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 8:00,2.2,,7.6,,5,,7.8,,11.8,,1.7,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 9:00,3.6,,4.6,,8.7,,13.6,,12.8,,2.6,,1.9,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 10:00,4.1,,4.9,,24.9,,15.9,,9.3,,7.4,,8,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 11:00,5.1,,6.1,,28.5,,16.5,,6.1,,5.5,,9,,2.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 12:00,6.3,,7.9,,24,,10.9,,4.6,,4.4,,10.3,,3.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 13:00,7,,7,,18.1,,4,,3.8,,1.7,,6.6,,5.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 14:00,7.6,,7.6,,25.6,,3.6,,3,,2.4,,6.4,,5.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 15:00,7.3,,8.1,,28.3,,8.3,,2.7,,6.6,,9.6,,1.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 16:00,8.9,,12.3,,,x,12.2,,3.4,,12.1,,11.2,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 17:00,12,,16.3,,19.7,,14.4,,9.3,,10.9,,9.1,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 18:00,11.8,,17,,26.3,,17.3,,8.1,,10.6,,9.7,,1.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 19:00,10.5,,15.6,,25,,16.3,,5.4,,6.5,,9.7,,1.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 20:00,7.7,,12.7,,23.7,,14.1,,4.6,,2.9,,7,,1.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 21:00,4.8,,10.4,,15.5,,12.3,,3.9,,2.5,,2.7,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 22:00,5,,11.4,,15.5,,11.2,,3.4,,1.4,,1.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/8/2020 23:00,7.1,,12.5,,19.4,,13.6,,3,,1.4,,2.2,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020,5.7,,12.1,,15,,9.9,,2.8,,3.9,,2.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 1:00,2.9,,9.9,,15.4,,8.2,,2.8,,3.7,,5.1,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 2:00,3.2,,5.3,,7.8,,5.2,,3.1,,1.9,,1.3,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 3:00,3.2,,4.1,,11.9,,1.3,,3.6,,1.4,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 4:00,2.6,,6.1,,2.7,,1.3,,4.5,,1.4,,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 5:00,3.1,,5.9,,5.8,,2.3,,4.8,,1.4,,2.6,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 6:00,0.9,,6.7,,2,,4.6,,4.7,,,s,1.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 7:00,1.7,,8.7,,1.9,,7.7,,4.5,,,s,2.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 8:00,0.9,,7.5,,2.4,,7.6,,4.6,,,s,2.9,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 9:00,2.1,,5.7,,2.9,,8.3,,2.6,,,s,3.7,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 10:00,3.7,,5.8,,4.1,,10.4,,2.6,,,s,2.1,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 11:00,3.7,,9.1,,9.6,,11.4,,3.3,,7,,1.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 12:00,4.4,,6.9,,14.6,,10.3,,4.3,,5,,3.6,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 13:00,6.1,,8.2,,17.3,,5.4,,4.9,,2.9,,5.1,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 14:00,6.3,,9,,24.6,,2.9,,5.4,,5.8,,3.4,,0.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 15:00,8.9,,10,,23.4,,6.6,,5.3,,7.2,,2.4,,3.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 16:00,9.3,,10,,24.3,,11.8,,3.1,,5.4,,8.7,,0.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 17:00,9.3,,10.5,,19.3,,10.2,,0.1,,8.1,,12,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 18:00,8.9,,11.7,,15.2,,4.8,,0.2,,7.4,,10.7,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 19:00,7.8,,13.1,,14.4,,8,,0.3,,6.5,,9,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 20:00,12,,20.1,,23.2,,14.9,,0.5,,15.7,,9.1,,5.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 21:00,7.8,,4.4,,23.2,,5.5,,0.7,,1.9,,9,,3.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 22:00,6.2,,5.2,,25.2,,6.3,,0.7,,1.4,,6.5,,2.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/9/2020 23:00,3.8,,9.2,,17.4,,2.5,,0.7,,2.6,,8.5,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020,3.9,,6,,11.5,,1.3,,0.8,,2.9,,7.3,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 1:00,7.9,,11.3,,9.2,,1.3,,1,,1.4,,7.3,,3.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 2:00,5.8,,8.5,,23.6,,7.7,,2.6,,3,,7.2,,4.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 3:00,7.4,,9,,14.1,,3.2,,2.3,,1.4,,3,,2.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 4:00,4.8,,8.1,,23.9,,6.1,,2,,1.4,,2.5,,3.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 5:00,3.8,,8.3,,11.1,,1.5,,2.2,,1.4,,1.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 6:00,4.9,,6.3,,8.5,,1.4,,2.6,,,s,3.6,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 7:00,4.7,,4.9,,9.4,,1.3,,3.2,,,s,1.5,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 8:00,5,,4.8,,12.1,,3.1,,2.1,,,s,2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 9:00,6.5,,8.1,,17.2,,4,,1,,5.9,,3.1,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 10:00,8.5,,8.7,,17.4,,9,,1,,6.9,,9.6,,1.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 11:00,8.3,,9.4,,20.8,,11.1,,0.5,,7.4,,9.2,,1.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 12:00,9.6,,11.2,,26.3,,13.2,,1.1,,8,,9.6,,1.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 13:00,12.1,,14.1,,23.9,,14,,2,,7,,8.8,,2.5,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 14:00,12.7,,14.6,,22,,17.6,,7,,6.8,,13.5,,1.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 15:00,11.1,,12.4,,17,,17.2,,12.7,,3.8,,15,,1.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 16:00,5.6,,10,,21.5,,16.2,,12,,7.1,,11.1,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 17:00,8.2,,11.4,,18.5,,14.7,,10.3,,6,,1.3,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 18:00,9.3,,16.4,,24.3,,14.6,,13.4,,7.6,,7.3,,1.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 19:00,7.6,,18.3,,26.7,,18,,16.1,,2.5,,5.5,,1.5,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 20:00,7.6,,15.8,,29.1,,15.7,,16.8,,10.6,,7.4,,2.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 21:00,12.3,,16,,24.8,,17.6,,17.1,,11.4,,8.7,,3.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 22:00,12.5,,16.1,,19,,13.3,,17.7,,16.8,,10.2,,6,,ND,ND,ND,ND,ND,ND
WSR  ,4/10/2020 23:00,10.2,,10.3,,20.8,,16.4,,12.6,,13.4,,10.2,,4,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020,11,,11.7,,18.5,,13.7,,10.2,,12.6,,8.1,,2.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 1:00,13.3,,8.4,,13.7,,15.8,,7.4,,9.1,,6.9,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 2:00,13.9,,7.2,,16.3,,14.4,,5.9,,8.1,,8.6,,2.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 3:00,11.4,,9,,11.5,,12.2,,6.5,,10.6,,9.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 4:00,5.5,,8.2,,6.3,,9.3,,6.3,,9.5,,6.1,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 5:00,3.5,,6.4,,10.7,,7.2,,6.9,,7,,9.7,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 7:00,2.9,,5.1,,3.5,,4.8,,7.1,,2.8,,3.1,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 8:00,3.3,,4.2,,2.1,,6.5,,6.6,,1.9,,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 9:00,3.7,,6.5,,9.5,,1.3,,8.2,,1.4,,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 10:00,6.1,,7.4,,5.7,,1.3,,7.7,,1.4,,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 11:00,5,,5.2,,7.3,,1.7,,6.4,,1.4,,,s,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 12:00,4.5,,4.1,,12.3,,3.1,,5.8,,,s,2.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 13:00,5.6,,4.7,,13.9,,5.8,,6.7,,1.5,,2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 14:00,6.1,,6.1,,13.7,,8,,6.6,,4.3,,3.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 15:00,7.2,,10.6,,16.4,,8.7,,6,,8.3,,4.3,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 16:00,9.1,,8.7,,15,,10.3,,6.3,,11.4,,8.7,,1,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 17:00,9.4,,10.5,,18.3,,11.8,,8,,10.8,,9.7,,2.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 18:00,8.9,,12.5,,15.8,,11.1,,10.7,,11.7,,12.4,,0.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 19:00,11,,13,,17,,12.4,,14.7,,13.8,,12.2,,1,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 20:00,10.9,,12,,12.6,,12.5,,15.9,,13.1,,11.3,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 21:00,10.6,,12.9,,6.3,,9.6,,18.1,,6.5,,8.8,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 22:00,12.9,,10.5,,11.9,,7.6,,20.6,,3.9,,6.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/11/2020 23:00,5.9,,7.8,,17.3,,4.6,,20.7,,1.4,,1.5,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020,4.4,,6.1,,16,,2.5,,21.6,,1.4,,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 1:00,4.6,,3.7,,9.6,,2.2,,23,,1.4,,2.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 2:00,3.1,,5.6,,4.6,,8,,22.4,,,s,3.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 3:00,3.2,,3.8,,6,,10,,26.4,,,s,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 4:00,3.7,,8.3,,10.6,,11.2,,24.3,,,s,1.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 5:00,3.2,,9.7,,20.3,,11.3,,23.9,,,s,1.9,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 6:00,2.8,,9.8,,21.9,,14.9,,5,,,s,1.3,,0.7,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 7:00,4.8,,7.8,,24.7,,12.6,,1.1,,,s,1.3,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 8:00,7.5,,9.3,,10.2,,16,,0.6,,,s,1.3,,1.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 9:00,6.7,,17.4,,33.7,,15.6,,0.4,,6.4,,,s,2.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 10:00,10.5,,18.4,,48.2,,18.6,,0.3,,15.4,,1.7,,8.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 11:00,17.6,,23.5,,59.9,,27.6,,0.2,,23.7,,3.4,,11.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 12:00,15.6,,27.3,,61.7,,28.2,,0.2,,26.7,,6.1,,12.1,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 13:00,21.1,,28.9,,55.9,,26,,0.1,,26.7,,11.9,,12.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 14:00,19.7,,27.9,,57.7,,26.2,,0.1,,24.3,,17.3,,12.8,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 15:00,21.9,,27.7,,60.7,,24.3,,0.1,,22.7,,20,,11.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 16:00,22,,29,,63.3,,23.9,,0.1,,21.8,,22.5,,13.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 17:00,20.2,,27.2,,56.5,,19.6,,0.1,,23.8,,21.9,,11.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 18:00,18.9,,23.1,,50.6,,14.7,,0.1,,19.4,,19.5,,8.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 19:00,9,,18.2,,38.6,,10.8,,0.1,,11.9,,16.9,,5.2,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 20:00,3.6,,8.1,,21.8,,12,,0.1,,4.6,,10.7,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 21:00,9.5,,12,,9.5,,9.2,,,l,5.2,,10.3,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 22:00,8.9,,7.6,,7.3,,3.3,,,l,2.8,,8.3,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/12/2020 23:00,9.8,,5.7,,3.3,,4.7,,0.1,,2.9,,8.2,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020,10.9,,6.8,,4,,3.1,,0.1,,1.7,,5.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 1:00,5.3,,10.2,,4.8,,3.4,,0.1,,2,,4.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 2:00,8,,16.1,,6.3,,2.4,,0.1,,2.2,,5.1,,0.9,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 3:00,5.6,,11.2,,13.9,,2.6,,0.1,,1.4,,5.1,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 4:00,2.3,,4.6,,11.4,,1.8,,0.1,,1.4,,3.4,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 5:00,3.2,,4.6,,4.7,,1.6,,0.1,,1.4,,5.1,,0.6,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 6:00,2.3,,3.3,,2.4,,2,,0.1,,,s,4.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 7:00,1,,2.9,,2.9,,2,,0.1,,,s,4.7,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 8:00,1.2,,3.9,,2.3,,2.3,,,l,,s,4.3,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 9:00,1.7,,2.9,,4.6,,2,,0.1,,,s,4.2,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 10:00,5.4,,6,,6.4,,5.4,,0.1,,1.7,,2.4,,,s,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 11:00,10.4,,13.2,,21.2,,16.5,,0.1,,5.7,,8.1,,1.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 12:00,15.5,,15.5,,25.6,,18.1,,0.1,,7.7,,13.3,,3.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 13:00,16.3,,17.4,,31.5,,17.8,,0.1,,12.5,,14.2,,4.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 14:00,18.4,,18.5,,35.4,,17.6,,0.1,,12.9,,15.2,,7,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 15:00,17.4,,18.6,,37.4,,19.9,,0.1,,9.5,,19.1,,7.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 16:00,14.9,,21.6,,34.2,,19.5,,0.1,,12.7,,16.2,,5.4,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 17:00,15.7,,22.5,,34.8,,20.1,,0.1,,12.9,,15.2,,6,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 18:00,15.3,,20.2,,33.2,,19.1,,0.1,,12,,14.7,,4.3,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 19:00,14.3,,20.8,,30.3,,18,,0.1,,11.6,,15.5,,4.5,,ND,ND,ND,ND,ND,ND
WSR  ,4/13/2020 20:00,11.6,,20.8,,28.3,,16.3,,0.1,,8.2,,13.9,,4.8,,ND,ND,ND,ND,ND,ND
