parametro,Fecha,SE,SE b,NE,NE b,CE,CE b,NO,NO b,SO,SO b,NO2,NO2 b,NTE,NTE b,NE2,NE2 b,SE2,SE2 b,SO2,SO2 b,SE3,SE3 b,SUR,SUR b,NTE2,NTE2 b
NO2  ,1/7/2017 15:00,,e,,e,7.2,,,e,,e,,e,5.2,,,e,13.3,,10.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 16:00,,e,,e,9.2,,,e,,e,,e,5.1,,,e,15.7,,9.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 17:00,,e,,e,9.6,,,e,,e,,e,6.1,,,e,18.4,,10.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 18:00,,e,,e,11.3,,,e,,e,,e,8.5,,,e,21.8,,10.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 19:00,,e,,e,6.3,,,e,,e,,e,7.6,,,e,20.7,,10.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 20:00,,e,,e,3.2,,,e,,e,,e,6.7,,,e,21.1,,7.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 21:00,,e,,e,2.4,,,e,,e,,e,7.2,,,e,22.2,,6.9,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 22:00,,e,,e,2.7,,,e,,e,,e,7.3,,,e,20.9,,6.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/7/2017 23:00,,e,,e,2,,,e,,e,,e,7.5,,,e,17.6,,5.8,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017,,e,,e,1.3,,,e,,e,,e,5.9,,,e,15.1,,5.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 1:00,,e,,e,,e,,e,,e,,e,5,,,e,9.7,,4.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 2:00,,e,,e,,e,,e,,e,,e,4.8,,,e,6.3,,3.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 3:00,,e,,e,,e,,e,,e,,e,4.6,,,e,8.3,,4.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 4:00,,e,,e,,e,,e,,e,,e,4.6,,,e,9.6,,4,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 5:00,,e,,e,,e,,e,,e,,e,5,,,e,15.5,,4,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 6:00,,e,,e,6.4,,,e,,e,,e,8.4,,,e,14.7,,4.3,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 7:00,,e,,e,9.6,,,e,,e,,e,6.2,,,e,17.3,,5.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 8:00,,e,,e,8.7,,,e,,e,,e,6,,,e,13.8,,5.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 9:00,,e,,e,6.8,,,e,,e,,e,8.5,,,e,10.9,,6,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 10:00,,e,,e,8.4,,,e,,e,,e,8.8,,,e,8.7,,4.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 11:00,,e,,e,11.3,,,e,,e,,e,7.4,,,e,8.2,,5.4,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 12:00,,e,,e,8.8,,,e,,e,,e,6.7,,,e,8.4,,8.1,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 13:00,,e,,e,5.8,,,e,,e,,e,6.1,,,e,11.5,,9.6,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 14:00,,e,,e,6.2,,,e,,e,,e,6.4,,,e,10.1,,10.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 15:00,,e,,e,5.8,,,e,,e,,e,6.8,,,e,9.4,,10.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 16:00,,e,,e,5.4,,,e,,e,,e,7.4,,,e,12.9,,11.5,,ND,ND,ND,ND,ND,ND
NO2  ,1/8/2017 17:00,,e,,e,5.8,,,e,,e,,e,7.7,,,e,18.2,,11.3,,ND,ND,ND,ND,ND,ND
